Tokens,Tags
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['The', 'place', 'is', 'clean', 'and', 'has', 'a', 'lot', 'of', 'waiters', '.', 'They', 'have', 'different', 'stations', 'for', 'those', 'who', 'plan', 'to', 'takeaway', 'and', 'those', 'who', 'wish', 'to', 'dine', 'in', '.', 'Service', 'is', 'fast', '.', 'Of', 'course', ',', 'to', 'any', 'nasi', 'lemak', 'fan', ',', 'the', 'sambal', 'is', 'the', 'key', 'to', 'nasi', 'lemak', 'is', 'deliciousness', '.', 'The', 'sambal', 'is', 'a', 'bit', 'sweet', ',', 'if', 'you', 'prefer', 'your', 'sambal', 'to', 'be', 'on', 'the', 'sweeter', 'side', ',', 'then', 'this', 'is', 'your', 'place', '.', 'Reasonable', 'price']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['OVERRATED', '.', 'lousy', 'sambal', '.', 'lousy', 'waitress', '.', 'i', 'have', 'tasted', 'much', 'better', 'nasi', 'lemaks', '.', 'NEW', 'place', '.', 'much', 'organized', '.', 'Better', 'lighting', 'at', 'night', '.', 'THE', 'LAST', 'place', 'to', 'go', 'for', 'a', 'NASI', 'LEMAK', '.', 'Parking', ':', 'Impossible', 'to', 'get', 'one']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['OVERRATED', '.', 'lousy', 'sambal', '.', 'lousy', 'waitress', '.', 'i', 'have', 'tasted', 'much', 'better', 'nasi', 'lemaks', '.', 'NEW', 'place', '.', 'much', 'organized', '.', 'Better', 'lighting', 'at', 'night', '.', 'THE', 'LAST', 'place', 'to', 'go', 'for', 'a', 'NASI', 'LEMAK', '.', 'Parking', ':', 'Impossible', 'to', 'get', 'one']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['OVERRATED', '.', 'lousy', 'sambal', '.', 'lousy', 'waitress', '.', 'i', 'have', 'tasted', 'much', 'better', 'nasi', 'lemaks', '.', 'NEW', 'place', '.', 'much', 'organized', '.', 'Better', 'lighting', 'at', 'night', '.', 'THE', 'LAST', 'place', 'to', 'go', 'for', 'a', 'NASI', 'LEMAK', '.', 'Parking', ':', 'Impossible', 'to', 'get', 'one']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['OVERRATED', '.', 'lousy', 'sambal', '.', 'lousy', 'waitress', '.', 'i', 'have', 'tasted', 'much', 'better', 'nasi', 'lemaks', '.', 'NEW', 'place', '.', 'much', 'organized', '.', 'Better', 'lighting', 'at', 'night', '.', 'THE', 'LAST', 'place', 'to', 'go', 'for', 'a', 'NASI', 'LEMAK', '.', 'Parking', ':', 'Impossible', 'to', 'get', 'one']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'delicious', '!', 'Delicious', '!']","[0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'gravy', 'and', 'the', 'chicken', 'are', 'delicious', '.', 'Rice', 'is', 'ok']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
"['The', 'gravy', 'and', 'the', 'chicken', 'are', 'delicious', '.', 'Rice', 'is', 'ok']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
"['The', 'gravy', 'and', 'the', 'chicken', 'are', 'delicious', '.', 'Rice', 'is', 'ok']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
"['Very', 'delicious', 'food', '.', 'Must', 'visit', 'and', 'try', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['Back', 'when', 'I', 'was', 'younger', ',', 'I', 'still', 'remember', 'that', 'every', 'time', 'I', 'came', 'to', 'KL', ',', 'I', 'would', 'always', 'eat', 'at', 'NLWKB', '.', 'At', 'that', 'time', ',', 'it', 'was', 'incredibly', 'delicious', '.', 'But', 'now', ',', 'it', 'is', 'very', 'different', ',', 'and', 'the', 'sambal', 'tastes', 'smoky', ',', 'quite', 'different', 'from', 'what', 'it', 'used', 'to', 'be', ',', 'I', 'do', 'not', 'know', 'why', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['delicious', 'food', '!', '!', '!', 'worth', 'the', 'price']","[0, 1, 0, 0, 0, 0, 0, 1]"
"['delicious', 'food', '!', '!', '!', 'worth', 'the', 'price']","[0, 1, 0, 0, 0, 0, 0, 1]"
"['Neighbour', 'to', 'nasi', 'lemak', 'antarabangsa', '.', 'Nasi', 'lemak', 'wanjo', 'have', 'its', 'own', 'unique', 'twist', 'and', 'flavour', 'profile', 'when', 'come', 'in', 'making', 'their', 'own', 'nasi', 'lemak', '.', 'While', 'there', 'do', 'try', 'their', 'sambal', 'it', 'is', 'uniquely', 'taste', 'with', 'fragrant', 'rice', 'in', 'banana', 'leaf']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Neighbour', 'to', 'nasi', 'lemak', 'antarabangsa', '.', 'Nasi', 'lemak', 'wanjo', 'have', 'its', 'own', 'unique', 'twist', 'and', 'flavour', 'profile', 'when', 'come', 'in', 'making', 'their', 'own', 'nasi', 'lemak', '.', 'While', 'there', 'do', 'try', 'their', 'sambal', 'it', 'is', 'uniquely', 'taste', 'with', 'fragrant', 'rice', 'in', 'banana', 'leaf']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['Neighbour', 'to', 'nasi', 'lemak', 'antarabangsa', '.', 'Nasi', 'lemak', 'wanjo', 'have', 'its', 'own', 'unique', 'twist', 'and', 'flavour', 'profile', 'when', 'come', 'in', 'making', 'their', 'own', 'nasi', 'lemak', '.', 'While', 'there', 'do', 'try', 'their', 'sambal', 'it', 'is', 'uniquely', 'taste', 'with', 'fragrant', 'rice', 'in', 'banana', 'leaf']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['The', 'best', 'Nasi', 'Lemak', 'in', 'Malaysia', '.', 'Eat', 'it', 'once', ',', 'and', 'you', 'will', 'surely', 'eat', 'it', 'again', 'and', 'again', '.', 'The', 'taste', 'is', 'truly', 'delicious', ',', 'endlessly', 'satisfying', '.', 'It', 'is', 'so', 'good', 'that', 'dreaming', 'about', 'it', 'and', 'missing', 'it', 'make', 'your', 'mouth', 'water', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'best', 'Nasi', 'Lemak', 'in', 'Malaysia', '.', 'Eat', 'it', 'once', ',', 'and', 'you', 'will', 'surely', 'eat', 'it', 'again', 'and', 'again', '.', 'The', 'taste', 'is', 'truly', 'delicious', ',', 'endlessly', 'satisfying', '.', 'It', 'is', 'so', 'good', 'that', 'dreaming', 'about', 'it', 'and', 'missing', 'it', 'make', 'your', 'mouth', 'water', '.']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Not', 'always', 'craving', 'for', 'Sweet', 'Nasi', 'Lemak', '.']","[0, 0, 0, 0, 0, 1, 2, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'usual', ',', 'you', 'have', 'to', 'queue', ',', 'but', 'it', 'is', 'fast', ',', 'and', 'the', 'service', 'is', 'truly', 'the', 'best', '.', 'The', 'Nasi', 'Lemak', 'is', 'nice', ',', 'and', 'the', 'side', 'dishes', 'are', 'really', 'delicious', '.', 'The', 'cockle', 'sambal', ',', 'rendang', ',', 'and', 'fried', 'lung', 'are', 'excellent', '.', 'Highly', 'recommended', 'and', 'worth', 'it', 'for', 'families', 'and', 'singles', 'alike', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Just', 'average', ',', 'sweet', 'sambal', 'without', 'anchovies', '.']","[0, 0, 0, 0, 1, 0, 0, 0]"
"['Nasi', 'lemak', 'wanjo', 'has', 'been', 'around', 'for', 'a', 'long', 'time', 'and', 'their', 'longevity', 'in', 'this', 'business', 'is', 'due', 'to', 'the', 'consistency', 'of', 'their', 'nasi', 'lemak', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
"['Nasi', 'Lemak', 'is', 'awesome', 'especially', 'when', 'it', 'is', 'hot']","[1, 2, 0, 0, 0, 0, 0, 0, 0]"
"['Even', 'though', 'the', 'menu', 'is', 'just', 'regular', 'nasi', 'lemak', 'priced', 'at', 'RM', '6', '.', '50', '(', 'if', 'you', 'add', 'chicken', ',', 'the', 'price', 'is', 'different', ')', ',', 'it', 'is', 'incredibly', 'delicious', '.', 'It', 'is', 'a', 'loss', 'if', 'you', 'do', 'not', 'add', 'extras', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['overrated', 'price', 'for', 'nasi', 'lemak', '-', 'could', 'be', 'because', 'its', 'one', 'of', 'the', 'popular', 'tourist', 'attraction', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Iconic', 'Malaysian', 'dish', 'you', 'cannot', 'missed', '.', 'Perfect', 'taste', 'of', 'sambal', 'and', 'choices', 'of', 'sides', 'including', 'the', 'tasteful', 'rendang', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['Iconic', 'Malaysian', 'dish', 'you', 'cannot', 'missed', '.', 'Perfect', 'taste', 'of', 'sambal', 'and', 'choices', 'of', 'sides', 'including', 'the', 'tasteful', 'rendang', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['Iconic', 'Malaysian', 'dish', 'you', 'cannot', 'missed', '.', 'Perfect', 'taste', 'of', 'sambal', 'and', 'choices', 'of', 'sides', 'including', 'the', 'tasteful', 'rendang', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'very', 'good', 'despite', 'the', 'price', 'being', 'cheap', '.', 'For', 'RM4', ',', 'you', 'can', 'get', 'nasi', 'lemak', 'with', 'chicken', ',', 'and', 'the', 'chicken', 'is', 'a', 'standard', 'size', '.', 'The', 'tables', 'are', 'arranged', 'far', 'apart', ',', 'making', 'it', 'safe', 'during', 'this', 'pandemic', '.', 'Valet', 'parking', 'is', 'available', ',', 'costing', 'RM5', 'for', '3', 'hours', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'very', 'good', 'despite', 'the', 'price', 'being', 'cheap', '.', 'For', 'RM4', ',', 'you', 'can', 'get', 'nasi', 'lemak', 'with', 'chicken', ',', 'and', 'the', 'chicken', 'is', 'a', 'standard', 'size', '.', 'The', 'tables', 'are', 'arranged', 'far', 'apart', ',', 'making', 'it', 'safe', 'during', 'this', 'pandemic', '.', 'Valet', 'parking', 'is', 'available', ',', 'costing', 'RM5', 'for', '3', 'hours', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'very', 'good', 'despite', 'the', 'price', 'being', 'cheap', '.', 'For', 'RM4', ',', 'you', 'can', 'get', 'nasi', 'lemak', 'with', 'chicken', ',', 'and', 'the', 'chicken', 'is', 'a', 'standard', 'size', '.', 'The', 'tables', 'are', 'arranged', 'far', 'apart', ',', 'making', 'it', 'safe', 'during', 'this', 'pandemic', '.', 'Valet', 'parking', 'is', 'available', ',', 'costing', 'RM5', 'for', '3', 'hours', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'nasi', 'lemak', 'is', 'very', 'good', 'despite', 'the', 'price', 'being', 'cheap', '.', 'For', 'RM4', ',', 'you', 'can', 'get', 'nasi', 'lemak', 'with', 'chicken', ',', 'and', 'the', 'chicken', 'is', 'a', 'standard', 'size', '.', 'The', 'tables', 'are', 'arranged', 'far', 'apart', ',', 'making', 'it', 'safe', 'during', 'this', 'pandemic', '.', 'Valet', 'parking', 'is', 'available', ',', 'costing', 'RM5', 'for', '3', 'hours', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
